{'target': {'mean': array([0.6559602], dtype=float32), 'std': array([2.6216261], dtype=float32), 'min': array([-11.30689], dtype=float32), 'max': array([22.927853], dtype=float32)}, 'input': {'mean': array([-0.3984012], dtype=float32), 'std': array([0.27414447], dtype=float32), 'min': array([-0.5], dtype=float32), 'max': array([0.5], dtype=float32)}}
Dataset: 60000, 45000
initialize network with normal
../results/fusion/checkpoints/mnist_vanilla_4.pth
===> Epoch[20](660/704): MSE-pixel: 0.0351
===> Epoch[20](690/704): MSE-pixel: 0.0341
learning rate = 0.0010000
===> Epoch[21](0/704): MSE-pixel: 0.0327
===> Epoch[21](30/704): MSE-pixel: 0.0314
===> Epoch[21](60/704): MSE-pixel: 0.0345
===> Epoch[21](90/704): MSE-pixel: 0.0325
===> Epoch[21](120/704): MSE-pixel: 0.0327
===> Epoch[21](150/704): MSE-pixel: 0.0353
===> Epoch[21](180/704): MSE-pixel: 0.0320
===> Epoch[21](210/704): MSE-pixel: 0.0324
===> Epoch[21](240/704): MSE-pixel: 0.0348
===> Epoch[21](270/704): MSE-pixel: 0.0353
===> Epoch[21](300/704): MSE-pixel: 0.0336
===> Epoch[21](330/704): MSE-pixel: 0.0387
===> Epoch[21](360/704): MSE-pixel: 0.0363
===> Epoch[21](390/704): MSE-pixel: 0.0337
===> Epoch[21](420/704): MSE-pixel: 0.0316
===> Epoch[21](450/704): MSE-pixel: 0.0334
===> Epoch[21](480/704): MSE-pixel: 0.0323
===> Epoch[21](510/704): MSE-pixel: 0.0361
===> Epoch[21](540/704): MSE-pixel: 0.0349
===> Epoch[21](570/704): MSE-pixel: 0.0328
===> Epoch[21](600/704): MSE-pixel: 0.0316
===> Epoch[21](630/704): MSE-pixel: 0.0341
===> Epoch[21](660/704): MSE-pixel: 0.0341
===> Epoch[21](690/704): MSE-pixel: 0.0359
learning rate = 0.0010000
Saving
===> Epoch[22](0/704): MSE-pixel: 0.0331
===> Epoch[22](30/704): MSE-pixel: 0.0333
===> Epoch[22](60/704): MSE-pixel: 0.0326
===> Epoch[22](90/704): MSE-pixel: 0.0349
===> Epoch[22](120/704): MSE-pixel: 0.0336
===> Epoch[22](150/704): MSE-pixel: 0.0339
===> Epoch[22](180/704): MSE-pixel: 0.0323
===> Epoch[22](210/704): MSE-pixel: 0.0339
===> Epoch[22](240/704): MSE-pixel: 0.0330
===> Epoch[22](270/704): MSE-pixel: 0.0336
===> Epoch[22](300/704): MSE-pixel: 0.0314
===> Epoch[22](330/704): MSE-pixel: 0.0349
===> Epoch[22](360/704): MSE-pixel: 0.0323
===> Epoch[22](390/704): MSE-pixel: 0.0339
===> Epoch[22](420/704): MSE-pixel: 0.0346
===> Epoch[22](450/704): MSE-pixel: 0.0334
===> Epoch[22](480/704): MSE-pixel: 0.0381
===> Epoch[22](510/704): MSE-pixel: 0.0341
===> Epoch[22](540/704): MSE-pixel: 0.0330
===> Epoch[22](570/704): MSE-pixel: 0.0335
===> Epoch[22](600/704): MSE-pixel: 0.0364
===> Epoch[22](630/704): MSE-pixel: 0.0344
===> Epoch[22](660/704): MSE-pixel: 0.0330
===> Epoch[22](690/704): MSE-pixel: 0.0358
learning rate = 0.0010000
===> Epoch[23](0/704): MSE-pixel: 0.0343
===> Epoch[23](30/704): MSE-pixel: 0.0328
===> Epoch[23](60/704): MSE-pixel: 0.0363
===> Epoch[23](90/704): MSE-pixel: 0.0330
===> Epoch[23](120/704): MSE-pixel: 0.0335
===> Epoch[23](150/704): MSE-pixel: 0.0319
===> Epoch[23](180/704): MSE-pixel: 0.0324
===> Epoch[23](210/704): MSE-pixel: 0.0324
===> Epoch[23](240/704): MSE-pixel: 0.0330
===> Epoch[23](270/704): MSE-pixel: 0.0327
===> Epoch[23](300/704): MSE-pixel: 0.0322
===> Epoch[23](330/704): MSE-pixel: 0.0328
===> Epoch[23](360/704): MSE-pixel: 0.0329
===> Epoch[23](390/704): MSE-pixel: 0.0326
===> Epoch[23](420/704): MSE-pixel: 0.0344
===> Epoch[23](450/704): MSE-pixel: 0.0357
===> Epoch[23](480/704): MSE-pixel: 0.0339
===> Epoch[23](510/704): MSE-pixel: 0.0350
===> Epoch[23](540/704): MSE-pixel: 0.0350
===> Epoch[23](570/704): MSE-pixel: 0.0359
===> Epoch[23](600/704): MSE-pixel: 0.0345
===> Epoch[23](630/704): MSE-pixel: 0.0341
===> Epoch[23](660/704): MSE-pixel: 0.0355
===> Epoch[23](690/704): MSE-pixel: 0.0331
learning rate = 0.0010000
===> Epoch[24](0/704): MSE-pixel: 0.0332
===> Epoch[24](30/704): MSE-pixel: 0.0349
===> Epoch[24](60/704): MSE-pixel: 0.0339
===> Epoch[24](90/704): MSE-pixel: 0.0328
===> Epoch[24](120/704): MSE-pixel: 0.0328
===> Epoch[24](150/704): MSE-pixel: 0.0344
===> Epoch[24](180/704): MSE-pixel: 0.0337
===> Epoch[24](210/704): MSE-pixel: 0.0328
===> Epoch[24](240/704): MSE-pixel: 0.0322
===> Epoch[24](270/704): MSE-pixel: 0.0328
===> Epoch[24](300/704): MSE-pixel: 0.0314
===> Epoch[24](330/704): MSE-pixel: 0.0327
===> Epoch[24](360/704): MSE-pixel: 0.0333
===> Epoch[24](390/704): MSE-pixel: 0.0339
===> Epoch[24](420/704): MSE-pixel: 0.0314
===> Epoch[24](450/704): MSE-pixel: 0.0349
===> Epoch[24](480/704): MSE-pixel: 0.0343
===> Epoch[24](510/704): MSE-pixel: 0.0376
===> Epoch[24](540/704): MSE-pixel: 0.0329
===> Epoch[24](570/704): MSE-pixel: 0.0332
===> Epoch[24](600/704): MSE-pixel: 0.0334
===> Epoch[24](630/704): MSE-pixel: 0.0335
===> Epoch[24](660/704): MSE-pixel: 0.0349
===> Epoch[24](690/704): MSE-pixel: 0.0330
learning rate = 0.0010000
===> Epoch[25](0/704): MSE-pixel: 0.0327
===> Epoch[25](30/704): MSE-pixel: 0.0328
===> Epoch[25](60/704): MSE-pixel: 0.0320
===> Epoch[25](90/704): MSE-pixel: 0.0341
===> Epoch[25](120/704): MSE-pixel: 0.0321
===> Epoch[25](150/704): MSE-pixel: 0.0314
===> Epoch[25](180/704): MSE-pixel: 0.0329
===> Epoch[25](210/704): MSE-pixel: 0.0331
===> Epoch[25](240/704): MSE-pixel: 0.0321
===> Epoch[25](270/704): MSE-pixel: 0.0344
===> Epoch[25](300/704): MSE-pixel: 0.0334
===> Epoch[25](330/704): MSE-pixel: 0.0317
===> Epoch[25](360/704): MSE-pixel: 0.0335
===> Epoch[25](390/704): MSE-pixel: 0.0345
===> Epoch[25](420/704): MSE-pixel: 0.0347
===> Epoch[25](450/704): MSE-pixel: 0.0347
===> Epoch[25](480/704): MSE-pixel: 0.0328
===> Epoch[25](510/704): MSE-pixel: 0.0329
===> Epoch[25](540/704): MSE-pixel: 0.0332
===> Epoch[25](570/704): MSE-pixel: 0.0350
===> Epoch[25](600/704): MSE-pixel: 0.0364
===> Epoch[25](630/704): MSE-pixel: 0.0328
===> Epoch[25](660/704): MSE-pixel: 0.0332
===> Epoch[25](690/704): MSE-pixel: 0.0322
learning rate = 0.0010000
===> Epoch[26](0/704): MSE-pixel: 0.0339
===> Epoch[26](30/704): MSE-pixel: 0.0318
===> Epoch[26](60/704): MSE-pixel: 0.0338
===> Epoch[26](90/704): MSE-pixel: 0.0308
===> Epoch[26](120/704): MSE-pixel: 0.0308
===> Epoch[26](150/704): MSE-pixel: 0.0329
===> Epoch[26](180/704): MSE-pixel: 0.0319
===> Epoch[26](210/704): MSE-pixel: 0.0324
===> Epoch[26](240/704): MSE-pixel: 0.0340
===> Epoch[26](270/704): MSE-pixel: 0.0314
===> Epoch[26](300/704): MSE-pixel: 0.0367
===> Epoch[26](330/704): MSE-pixel: 0.0311
===> Epoch[26](360/704): MSE-pixel: 0.0347
===> Epoch[26](390/704): MSE-pixel: 0.0329
===> Epoch[26](420/704): MSE-pixel: 0.0326
===> Epoch[26](450/704): MSE-pixel: 0.0341
===> Epoch[26](480/704): MSE-pixel: 0.0323
===> Epoch[26](510/704): MSE-pixel: 0.0330
===> Epoch[26](540/704): MSE-pixel: 0.0372
===> Epoch[26](570/704): MSE-pixel: 0.0356
===> Epoch[26](600/704): MSE-pixel: 0.0349
===> Epoch[26](630/704): MSE-pixel: 0.0323
===> Epoch[26](660/704): MSE-pixel: 0.0329
===> Epoch[26](690/704): MSE-pixel: 0.0335
learning rate = 0.0010000
===> Epoch[27](0/704): MSE-pixel: 0.0319
===> Epoch[27](30/704): MSE-pixel: 0.0314
===> Epoch[27](60/704): MSE-pixel: 0.0329
===> Epoch[27](90/704): MSE-pixel: 0.0327
===> Epoch[27](120/704): MSE-pixel: 0.0329
===> Epoch[27](150/704): MSE-pixel: 0.0320
===> Epoch[27](180/704): MSE-pixel: 0.0312
===> Epoch[27](210/704): MSE-pixel: 0.0347
===> Epoch[27](240/704): MSE-pixel: 0.0323
===> Epoch[27](270/704): MSE-pixel: 0.0324
===> Epoch[27](300/704): MSE-pixel: 0.0305
===> Epoch[27](330/704): MSE-pixel: 0.0322
===> Epoch[27](360/704): MSE-pixel: 0.0331
===> Epoch[27](390/704): MSE-pixel: 0.0319
===> Epoch[27](420/704): MSE-pixel: 0.0344
===> Epoch[27](450/704): MSE-pixel: 0.0318
===> Epoch[27](480/704): MSE-pixel: 0.0341
===> Epoch[27](510/704): MSE-pixel: 0.0320
===> Epoch[27](540/704): MSE-pixel: 0.0327
===> Epoch[27](570/704): MSE-pixel: 0.0322
===> Epoch[27](600/704): MSE-pixel: 0.0316
===> Epoch[27](630/704): MSE-pixel: 0.0344
===> Epoch[27](660/704): MSE-pixel: 0.0329
===> Epoch[27](690/704): MSE-pixel: 0.0344
learning rate = 0.0010000
===> Epoch[28](0/704): MSE-pixel: 0.0342
===> Epoch[28](30/704): MSE-pixel: 0.0313
===> Epoch[28](60/704): MSE-pixel: 0.0337
===> Epoch[28](90/704): MSE-pixel: 0.0325
===> Epoch[28](120/704): MSE-pixel: 0.0313
===> Epoch[28](150/704): MSE-pixel: 0.0324
===> Epoch[28](180/704): MSE-pixel: 0.0312
===> Epoch[28](210/704): MSE-pixel: 0.0338
===> Epoch[28](240/704): MSE-pixel: 0.0339
===> Epoch[28](270/704): MSE-pixel: 0.0320
===> Epoch[28](300/704): MSE-pixel: 0.0332
===> Epoch[28](330/704): MSE-pixel: 0.0336
===> Epoch[28](360/704): MSE-pixel: 0.0341
===> Epoch[28](390/704): MSE-pixel: 0.0323
===> Epoch[28](420/704): MSE-pixel: 0.0334
===> Epoch[28](450/704): MSE-pixel: 0.0352
===> Epoch[28](480/704): MSE-pixel: 0.0317
===> Epoch[28](510/704): MSE-pixel: 0.0326
===> Epoch[28](540/704): MSE-pixel: 0.0335
===> Epoch[28](570/704): MSE-pixel: 0.0356
===> Epoch[28](600/704): MSE-pixel: 0.0341
===> Epoch[28](630/704): MSE-pixel: 0.0316
===> Epoch[28](660/704): MSE-pixel: 0.0332
===> Epoch[28](690/704): MSE-pixel: 0.0324
learning rate = 0.0010000
===> Epoch[29](0/704): MSE-pixel: 0.0325
===> Epoch[29](30/704): MSE-pixel: 0.0317
===> Epoch[29](60/704): MSE-pixel: 0.0308
===> Epoch[29](90/704): MSE-pixel: 0.0315
===> Epoch[29](120/704): MSE-pixel: 0.0312
===> Epoch[29](150/704): MSE-pixel: 0.0324
===> Epoch[29](180/704): MSE-pixel: 0.0327
===> Epoch[29](210/704): MSE-pixel: 0.0302
===> Epoch[29](240/704): MSE-pixel: 0.0310
===> Epoch[29](270/704): MSE-pixel: 0.0308
===> Epoch[29](300/704): MSE-pixel: 0.0320
===> Epoch[29](330/704): MSE-pixel: 0.0342
===> Epoch[29](360/704): MSE-pixel: 0.0348
===> Epoch[29](390/704): MSE-pixel: 0.0311
===> Epoch[29](420/704): MSE-pixel: 0.0329
===> Epoch[29](450/704): MSE-pixel: 0.0315
===> Epoch[29](480/704): MSE-pixel: 0.0313
===> Epoch[29](510/704): MSE-pixel: 0.0307
===> Epoch[29](540/704): MSE-pixel: 0.0317
===> Epoch[29](570/704): MSE-pixel: 0.0322
===> Epoch[29](600/704): MSE-pixel: 0.0334
===> Epoch[29](630/704): MSE-pixel: 0.0312
===> Epoch[29](660/704): MSE-pixel: 0.0344
===> Epoch[29](690/704): MSE-pixel: 0.0332
learning rate = 0.0010000
===> Epoch[30](0/704): MSE-pixel: 0.0346
===> Epoch[30](30/704): MSE-pixel: 0.0322
===> Epoch[30](60/704): MSE-pixel: 0.0322
===> Epoch[30](90/704): MSE-pixel: 0.0328
===> Epoch[30](120/704): MSE-pixel: 0.0314
===> Epoch[30](150/704): MSE-pixel: 0.0329
===> Epoch[30](180/704): MSE-pixel: 0.0303
===> Epoch[30](210/704): MSE-pixel: 0.0327
===> Epoch[30](240/704): MSE-pixel: 0.0302
===> Epoch[30](270/704): MSE-pixel: 0.0332
===> Epoch[30](300/704): MSE-pixel: 0.0316
===> Epoch[30](330/704): MSE-pixel: 0.0326
===> Epoch[30](360/704): MSE-pixel: 0.0307
===> Epoch[30](390/704): MSE-pixel: 0.0319
===> Epoch[30](420/704): MSE-pixel: 0.0314
===> Epoch[30](450/704): MSE-pixel: 0.0321
===> Epoch[30](480/704): MSE-pixel: 0.0336
===> Epoch[30](510/704): MSE-pixel: 0.0323
===> Epoch[30](540/704): MSE-pixel: 0.0322
===> Epoch[30](570/704): MSE-pixel: 0.0327
===> Epoch[30](600/704): MSE-pixel: 0.0325
===> Epoch[30](630/704): MSE-pixel: 0.0310
===> Epoch[30](660/704): MSE-pixel: 0.0319
===> Epoch[30](690/704): MSE-pixel: 0.0322
learning rate = 0.0010000
Terminated
